id,id_tipo_propiedad,descripcion,habitaciones,banos,dimension_propiedad,dimension_terreno,direccion,direccion_2,id_comuna,id_provincia,id_region,id_antiguedad,year,gastos_comunes,piso,estacionamientos,amoblado,cantidad_caracteristicas,precio_en_uf
3943020,1,"Casa en Condominio – Valle Grande - Lampa
Ref: Rio Tolten con Santa Cecilia
Valor: $95.000.000.-
Características:
Hermoso Casa  de 2 Pisos - Vista Oriente.
Primer Piso: Living Comedor Separados, Comedor con Salida a la Terraza  - Cocina Amoblada y Equipada  – Loggia Amplia – Entrada de Auto – Patio Trasero con Quincho y Terraza Techada con Vigas a la Vista – Jardín con Riego Automático.
Segundo Piso: 3 Dormitorios, principal en Suite   –  Closet – 2 Baños Equipados.
Superficie Total de 186 M2
Cercano a Supermercados – Colegios – Avenidas Principales
Acceso controlado con Control Remoto y desde El teléfono.
Gastos Comunes: $15.000 por año.

Vende Pamela Ibarra
Corretaje y Administración de Propiedades


",3,2,75.0,182.0,"Santa Cecilia, Casas de Itahue, Lampa, Provincia de Chacabuco, Región Metropolitana de Santiago, 8700000, Chile",<null>,311,45,13,2,2014.0,1250.0,2.0,2.0,f,23.0,3517.4463487611
4304143,2,"Venta departamentos 1D + 1B entrega 2020 San Miguel  GA - Activa BlancoSe venden departamentos con entrega a principios del 2020, directo desde inmobiliaria.Detalles Departamentos 1 Dormitorio 1 Baño Living comedor con cocina americana Terraza Superficie útil: 34,86 m2 Superficie total: 40 m2Características Cocina con cubiertas de granito Baño principal cubierta con mármol Ventanas de PVC (ahorro energético + aislación acústica, menor mantención) Seguridad digital con video portero. Cocina Full electric Sensores de movimiento en áreas comunes que optimizan el uso de luz. Cocina, horno y campana eléctricos, de alta tecnología que permite ahorrar energía. La grifería cuenta con aireadores que disminuyen el consumo de agua. Baños con doble descarga para ahorro del agua. Muros exteriores revestidos con doble capa, que aísla y protege del frío y calor.Equipamiento Edificio 2 Piscinas  al aire libre (adulto 14X5 + niño 5X4 m.) Cancha de Futbol/Tenis, Sala multiuso , Sala gourmet, 2 quinchos para asados,  Gimnasio equipado, Sala de estudio con WiFi, Lavandería, BicicleteroEntornoUbicado en la comuna de San Miguel, en la calle Ventura Blanco Viel. Cercano al metro Lo Vial, y  a pasos de áreas verdes, servicios y comercio. Un barrio en permanente plusvalía que le entrega todas las comodidades. …..¡¡¡¡EXCELENTE OPORTUNIDAD…..NO DEJAR DE VER….!!!!!VENDEHOME ASESORIA INVERSIONES INMOBILIARIASContacto / / - (Para consultas puedes escribirnos en el formulario de contacto).",1,1,34.0,40.0,San Miguel,Santiago                                                                                                                                                                                                                                                       ,275,43,13,1,0.0,0.0,,0.0,f,,3000.0
5325042,2,"Excelente departamento en barrio residencial cercano a metro, bancos, restaurantes, 3 dormitorios, principal en suite, 2 baños, amplia terraza, cocina equipada, loggia, el edificio cuenta con sala de eventos, piscina, estacionamiento y bodega.",3,2,80.0,86.0,Jorge Washington/Irarrazabal,Ñuñoa                                                                                                                                                                                                                                                          ,294,43,13,2,2001.0,0.0,,2.0,f,,6500.0
4272543,2,"TRUST PROPIEDADES,VENDE , GRAN OPORTUNIDAD  HERMOSO DEPARTAMENTO 2 DORMITORIOS PRINCIPAL EN SUITE,  CON   ROLLER BLACK-OUT EN DORMITORIOS,  2 BAÑOS, COCINA AMERICANA EQUIPADA CON HORNO ,ENCIMERA, CAMPANA, LIVING COMEDOR AMPLIO , CON ROLLER SCREEN, PISO TERMO-LAMINADO, TERRAZA AMPLIA 10 M2, LOGGIA CON LAVADERO, ,  SE ENTREGA CON TODAS SUS LUMINARIAS INSTALADAS   ,VENTANALES CON TERMOPANEL, 2 PISCINAS UNA TEMPERADA, SAUNA,  SALA EVENTOS, GIMNASIO, QUINCHO,  SALA DE LAVANDERIA, SALA DE REUNIONES, SALA DE CINE,  BODEGA ESTACIONAMIENTO SUPERFICIE 90.60 M2, ORIENTACIÓN SUR ORIENTE , VISTA DESPEJADA , ACCESO CONTROLADO LAS 24 HORAS, GRUPO ELECTRÓGENO, CERCA CLÍNICAS, A 3 CUADRAS MALL ALTO LAS CONDES, RESTAURANTES, SUPERMERCADOS, EXCELENTE LOCOMOCIÓN, ETC.   DATOS PROPORCIONADOS POR EL DUEÑO
VENTA: UF 7.990                                
PATRICIA
",2,2,75.0,90.0,"Av. las Condes 9660, Las Condes, Región Metropolitana, Chile",<null>,288,43,13,2,,,,1.0,f,0.0,7990.0
4990931,1,"Excelente casa mediterránea totalmente remodelada, como nueva. Concepto moderno, en cuanto a sus detalles en diseño y construcción, muy iluminada, Sentido Nor Oriente, construcción de alta eficiencia y calidad. Con buenos accesos, cercana a colegios, clínicas, centros comerciales. Cocina ultra moderna abierta, equipada con horno empotrado, encimera, campana, muebles de silestone, porcelanato, ventanas de PVC con termopaneles, alarma y cerco eléctrico. 
152 m2 construidos y distribuidos en dos pisos. En el Primer piso: Sala, comedor, cocina integrada, lavadero, baño de servicio, dormitorio principal en suite con enorme  walk in closet. Segundo piso: dos dormitorios con un baño y sala de estar. ",3,2,152.0,257.0,LA AURORA VITACURA,Vitacura                                                                                                                                                                                                                                                       ,306,43,13,2,0.0,0.0,,2.0,f,,14900.4815489164
4999399,2,"Descripción Es el condominio que esperabas en el mejor barrio residencial de San Bernardo, a pasos del mall y un gran parque para disfrutar. Un condominio pensado en la familia joven que recién inicia su vida.  Este proyecto se compone de un edificio de 17 pisos y posee excelente conectividad a centros comerciales, supermercados, colegios, centros de eventos, centros médicos, en resumen, todo lo que se requiere para contar con buenos servicios a la mano.",2,1,33.5,35.73,"Calle Covadonga 935, San Bernardo",San Bernardo                                                                                                                                                                                                                                                   ,313,46,13,1,0.0,0.0,,0.0,f,,1420.0
4671644,2,"GRAN OPORTUNIDAD EN PLENO PROVIDENCIA.
Torres de Tajamar - Completamente remodelado - NOR ORIENTE - Excelentes vistas despejadas.
Hall de Ingreso y Living comedor de muy buen tamaño. Parquet Original.
Amplia Cocina amoblada. Loggia independiente. Pieza de Servicio . Despensa o Bodega
3 dormitorios de muy buen tamaño con piso flotante. 2 Baños completos.
TERMOPANEL.
SIN ESTACIONAMIENTO.
",3,2,120.0,120.0,ANDRES BELLO / TORRES DE TAJAMAR,Providencia                                                                                                                                                                                                                                                    ,297,43,13,2,0.0,150000.0,,0.0,f,1.0,6090.88293859889
5469858,1,"Muy buena casa en José Arrieta casi esquina Tobalaba, recién remodelada completa, amplios espacios, 3 dormitorios, 2 baños completos uno en suite, cocina amplia, tiene termopanel en todas las ventanas, piso flotante de alto tráfico, estacionamiento para 2 vehículos. Tiene un depto anexo con 1 dormitorio y baño, puede ser pieza y baño de servicio o 4º dormitorio (esto no regularizado).@¬@¬Vale la pena visitar, buena ubicación cerca de colegios, centro de salud, a minutos de metro línea 3.. Andrea Escaffi  - (Para consultas puedes escribirnos en el formulario de contacto).",3,3,70.0,270.0,Plaza Las Campanas - Tobalaba/Arrieta,La Reina                                                                                                                                                                                                                                                       ,287,43,13,2,0.0,0.0,,0.0,f,,6797.02161667517
5428039,2,"Edificio Arcadia ubicación a minutos del Metro Estación Pajaritos ,departamento cuenta con cocina americana equipada y amoblada,piso foto-laminado en living  y dormitorio en suite, vanitorio  con   cubierta de mármol.@¬Espacio equipado para conexión de lavadora ,termo  eléctrico . Terraza con vista Sur-Oriente salida al living y@¬dormitorio .Edificio Moderno cuenta con  Club -House ,juegos de niños ,sala de eventos ,jardín infantil y sala cuna @¬quinchos ,sauna y amplios jardines .Gastos Comunes $38.000 ,construcción año 2013,estacionamientos de visitas .@¬Acceso controlado,Conserjería las 24 horas . Ideal como  inversión . . Oriana Elizabeth Meyer   - (Para consultas puedes escribirnos en el formulario de contacto).",1,1,35.0,39.0,Metro Pajaritos - Cuadro Verde / Pajaritos,Estación Central                                                                                                                                                                                                                                               ,280,43,13,2,0.0,0.0,,0.0,f,,2050.0
4693781,2,"Inmejorable ubicación, cercano al metro Pedro de Valdivia, comercio y Bancos.
Departamento LOFT , cuenta con living- comedor, terraza, cocina americana equipada.
Altos: 1 dormitorio, baño completo, closets.
No cuenta con estacionamiento, ni bodega.
El edificio cuenta : Piscina, quincho, lavanderia y conserjería las 24 horas.
Gastos Comunes. $ 120.000 apróx.",1,2,45.0,48.0,Antonio Bellet / Andres Bello / Providencia,<null>,297,43,13,2,,120000.0,9.0,,f,12.0,4322.36952297249
4471052,1,"C & C PROPIEDADES vende casa solida en Calle Coronel Alvarado, propiedad de 95 mts2 construidos y 728 mts2 de terreno, la casa esta ubicada a pasos de la panamericana norte, y a un par de cuadras de Vivaceta comuna de Independencia.
La casa cuenta con 4 dormitorios, 2 baños, living comedor, patio enorme, 

Tiene recepción Final, papeles al dia, supermercado, colegios, comercios con alta plusvalía buena locomoción.

La propiedad ideal para bodegas, empresas o fabricas, calle con destino industrial.
Propiedad esta bajo su valor comercial

Hospitales, Futuras estaciones del Metro por Independencia, Futuro Mall de Independencia, Colegios.

$200.000.000 conversable si el pago es al contado

Debe visitar, agende su visita.
Vende C & C Propiedades
Comisión 2%",4,2,95.0,728.0,"Coronel Alvarado 2700, Independencia, Región Metropolitana, Chile",<null>,282,43,13,2,,,,,<null>,5.0,7314.03427868445
4076399,2,"Excelentes departamentos DUPLEX. Hall de entrada, living y comedor con salida a terraza, baño de visitas, cocina equipada con encimera vitroceramica de 4 platos y campana en isla, logia y pieza de servicio con baño. Salita de estar, suite principal amplia con showerdoor en baño, dos dormitorios y un baño. Pisos de porcelanato gris tipo madera en todos los recintos, calefacción por cielo radiante, ventanas en pvc y termopanel, cuarzo en baños y cocina. El edificio cuenta con hall de acceso, áreas verdes, piscina, sala multiuso, gimnasio, estacionamientos de visita. Buena ubicación, acceso a vias principales, centros comerciales, colegios, clínicas.",3,4,130.0,145.0,Pasaje Luis Bascuñan,Lo Barnechea                                                                                                                                                                                                                                                   ,289,43,13,2,0.0,179400.0,,0.0,f,,14292.0
